"latitud_grados","longitud_grados","altura_mts","estacion_codigo","muestra_UTC","temperatura_centigrados","humedad_porcentaje","puntoRocio_centigrados","velocidadViento_km_hora","direccionViento_grados","presion_hPa","precipitacion24horas_mm","precipitacion6horas_mm","precipitacion1hora_mm","precipitacion10minutos_mm"
-51.1,-70.5,541.0,"INT303",20181121003000,8.0,59,NaN,16.3,270,NaN,0.0,NaN,NaN,NaN
-51.1,-70.5,541.0,"INT303",20181121004000,7.9,60,NaN,16.4,270,NaN,0.0,NaN,NaN,NaN
-51.1,-70.5,541.0,"INT303",20181121005000,7.5,62,NaN,15.8,270,NaN,0.0,NaN,NaN,NaN
-46.53,-71.63,254.0,"INT322",20181121003000,11.8,54,NaN,1.6,135,996.0,0.0,NaN,NaN,NaN
-39.536,-69.298,393.0,"INT327",20181121001000,22.5,30,NaN,3.2,325,956.7,0.0,NaN,NaN,NaN
-39.536,-69.298,393.0,"INT327",20181121005000,21.6,32,NaN,1.6,45,957.5,0.0,NaN,NaN,NaN
-24.894,-65.471,1240.0,"INT328",20181121000000,21.0,72,NaN,6.4,360,876.8,0.0,NaN,NaN,NaN
-25.1,-64.225,400.0,"INT329",20181121001500,27.2,55,NaN,4.8,360,1007.3,0.0,NaN,NaN,NaN
-25.1,-64.225,400.0,"INT329",20181121004500,26.7,53,NaN,6.4,360,1007.5,0.0,NaN,NaN,NaN
-23.586,-64.506,398.0,"INT345",20181121000000,24.5,75,NaN,0.0,0,975.4,0.0,NaN,NaN,NaN
-27.019,-65.381,379.8,"INT348",20181121000000,25.2,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.019,-65.381,379.8,"INT348",20181121001000,24.9,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.019,-65.381,379.8,"INT348",20181121002000,24.8,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.019,-65.381,379.8,"INT348",20181121003000,24.7,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.019,-65.381,379.8,"INT348",20181121004000,24.4,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.019,-65.381,379.8,"INT348",20181121005000,24.2,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-42.543,-64.289,85.0,"INT350",20181121000000,18.8,49,NaN,12.0,360,NaN,0.0,NaN,NaN,NaN
-42.543,-64.289,85.0,"INT350",20181121001000,18.8,49,NaN,11.9,45,NaN,0.0,NaN,NaN,NaN
-42.543,-64.289,85.0,"INT350",20181121002000,18.7,49,NaN,11.2,45,NaN,0.0,NaN,NaN,NaN
-42.543,-64.289,85.0,"INT350",20181121003000,18.6,50,NaN,11.6,45,NaN,0.0,NaN,NaN,NaN
-42.543,-64.289,85.0,"INT350",20181121004000,18.4,51,NaN,10.3,45,NaN,0.0,NaN,NaN,NaN
-42.543,-64.289,85.0,"INT350",20181121005000,18.8,49,NaN,11.0,45,NaN,0.0,NaN,NaN,NaN
-25.332,-66.245,2120.0,"INT352",20181121000000,21.4,45,NaN,3.9,90,NaN,NaN,NaN,NaN,NaN
-25.332,-66.245,2120.0,"INT352",20181121001000,21.3,45,NaN,3.8,90,NaN,NaN,NaN,NaN,NaN
-25.332,-66.245,2120.0,"INT352",20181121002000,21.0,46,NaN,3.0,90,NaN,NaN,NaN,NaN,NaN
-25.332,-66.245,2120.0,"INT352",20181121003000,20.9,46,NaN,3.9,90,NaN,NaN,NaN,NaN,NaN
-25.332,-66.245,2120.0,"INT352",20181121004000,20.7,48,NaN,3.6,90,NaN,NaN,NaN,NaN,NaN
-25.332,-66.245,2120.0,"INT352",20181121005000,20.5,48,NaN,3.3,90,NaN,NaN,NaN,NaN,NaN
-24.818,-64.181,456.0,"INT353",20181121000000,26.5,70,NaN,0.0,0,1007.9,0.0,NaN,NaN,NaN
-33.737,-59.797,26.0,"INT358",20181121000000,22.4,97,NaN,0.7,0,1002.9,0.0,NaN,NaN,NaN
-33.737,-59.797,26.0,"INT358",20181121001000,22.9,94,NaN,2.6,360,1002.8,0.0,NaN,NaN,NaN
-33.737,-59.797,26.0,"INT358",20181121002000,23.0,93,NaN,3.1,360,1002.6,0.0,NaN,NaN,NaN
-33.737,-59.797,26.0,"INT358",20181121003000,22.0,96,NaN,2.3,360,1002.8,0.0,NaN,NaN,NaN
-33.737,-59.797,26.0,"INT358",20181121004000,22.9,92,NaN,3.9,360,1002.7,0.0,NaN,NaN,NaN
-33.737,-59.797,26.0,"INT358",20181121005000,22.2,97,NaN,3.9,360,1003.1,0.0,NaN,NaN,NaN
-29.324,-62.458,82.0,"INT364",20181121000000,25.5,44,NaN,5.8,90,996.9,0.0,NaN,NaN,NaN
-29.324,-62.458,82.0,"INT364",20181121001000,25.3,44,NaN,6.6,90,997.0,0.0,NaN,NaN,NaN
-29.324,-62.458,82.0,"INT364",20181121002000,25.1,46,NaN,6.5,90,997.1,0.0,NaN,NaN,NaN
-29.324,-62.458,82.0,"INT364",20181121003000,24.7,47,NaN,5.9,90,997.1,0.0,NaN,NaN,NaN
-29.324,-62.458,82.0,"INT364",20181121004000,24.4,49,NaN,5.9,90,997.3,0.0,NaN,NaN,NaN
-29.324,-62.458,82.0,"INT364",20181121005000,24.2,49,NaN,6.2,90,997.4,0.0,NaN,NaN,NaN
-39.924,-62.618,15.0,"INT366",20181121000000,21.3,45,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-39.924,-62.618,15.0,"INT366",20181121001000,20.7,48,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-39.924,-62.618,15.0,"INT366",20181121002000,20.7,49,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-39.924,-62.618,15.0,"INT366",20181121003000,21.0,48,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-39.924,-62.618,15.0,"INT366",20181121004000,20.2,51,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-39.924,-62.618,15.0,"INT366",20181121005000,19.7,55,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-37.093,-57.875,28.0,"INT368",20181121000000,22.7,83,NaN,1.2,0,NaN,NaN,NaN,NaN,NaN
-37.093,-57.875,28.0,"INT368",20181121001000,22.3,85,NaN,1.1,0,NaN,NaN,NaN,NaN,NaN
-37.093,-57.875,28.0,"INT368",20181121002000,22.0,86,NaN,0.7,0,NaN,NaN,NaN,NaN,NaN
-37.093,-57.875,28.0,"INT368",20181121003000,22.0,87,NaN,1.3,0,NaN,NaN,NaN,NaN,NaN
-37.093,-57.875,28.0,"INT368",20181121004000,21.9,87,NaN,1.5,0,NaN,NaN,NaN,NaN,NaN
-37.093,-57.875,28.0,"INT368",20181121005000,21.9,86,NaN,1.0,0,NaN,NaN,NaN,NaN,NaN
-31.857,-63.749,292.0,"INT372",20181121000000,26.1,50,NaN,12.7,45,NaN,0.0,NaN,NaN,NaN
-31.857,-63.749,292.0,"INT372",20181121001000,26.0,49,NaN,13.6,45,NaN,0.0,NaN,NaN,NaN
-31.857,-63.749,292.0,"INT372",20181121002000,26.0,49,NaN,14.9,45,NaN,0.0,NaN,NaN,NaN
-31.857,-63.749,292.0,"INT372",20181121003000,26.1,48,NaN,14.7,45,NaN,0.0,NaN,NaN,NaN
-31.857,-63.749,292.0,"INT372",20181121004000,25.8,49,NaN,13.8,45,NaN,0.0,NaN,NaN,NaN
-31.857,-63.749,292.0,"INT372",20181121005000,25.6,49,NaN,13.2,45,NaN,0.0,NaN,NaN,NaN
-27.483,-61.663,140.0,"INT375",20181121000000,24.9,69,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.483,-61.663,140.0,"INT375",20181121001000,24.6,69,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.483,-61.663,140.0,"INT375",20181121002000,24.9,68,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.483,-61.663,140.0,"INT375",20181121003000,25.0,66,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.483,-61.663,140.0,"INT375",20181121004000,25.1,65,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.483,-61.663,140.0,"INT375",20181121005000,25.0,66,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.85,-61.132,90.0,"INT376",20181121000000,24.3,64,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.85,-61.132,90.0,"INT376",20181121001000,24.3,64,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.85,-61.132,90.0,"INT376",20181121002000,24.7,63,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.85,-61.132,90.0,"INT376",20181121003000,24.5,64,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.85,-61.132,90.0,"INT376",20181121004000,24.2,65,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.85,-61.132,90.0,"INT376",20181121005000,23.9,65,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.274,-59.144,82.0,"INT377",20181121000000,21.4,88,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.274,-59.144,82.0,"INT377",20181121001000,21.1,91,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.274,-59.144,82.0,"INT377",20181121002000,20.8,92,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.274,-59.144,82.0,"INT377",20181121003000,20.5,93,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.274,-59.144,82.0,"INT377",20181121004000,20.5,94,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.274,-59.144,82.0,"INT377",20181121005000,20.4,94,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.836,-66.697,820.0,"INT378",20181121000000,29.1,38,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.836,-66.697,820.0,"INT378",20181121001000,29.0,39,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.836,-66.697,820.0,"INT378",20181121002000,28.8,38,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.836,-66.697,820.0,"INT378",20181121003000,28.8,39,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.836,-66.697,820.0,"INT378",20181121004000,28.5,39,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.836,-66.697,820.0,"INT378",20181121005000,28.5,39,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.151,-66.548,308.0,"INT379",20181121000000,32.9,32,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.151,-66.548,308.0,"INT379",20181121001000,32.6,33,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.151,-66.548,308.0,"INT379",20181121002000,32.3,34,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.151,-66.548,308.0,"INT379",20181121003000,32.0,35,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.151,-66.548,308.0,"INT379",20181121004000,31.7,36,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.151,-66.548,308.0,"INT379",20181121005000,31.4,37,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.964,-66.169,497.0,"INT380",20181121000000,28.9,41,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.964,-66.169,497.0,"INT380",20181121001000,29.1,41,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.964,-66.169,497.0,"INT380",20181121002000,29.6,39,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.964,-66.169,497.0,"INT380",20181121003000,29.7,38,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.964,-66.169,497.0,"INT380",20181121004000,29.8,37,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-30.964,-66.169,497.0,"INT380",20181121005000,29.9,36,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.656,-55.438,292.0,"INT382",20181121000000,23.2,66,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.656,-55.438,292.0,"INT382",20181121001000,23.1,68,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.656,-55.438,292.0,"INT382",20181121002000,23.2,66,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.656,-55.438,292.0,"INT382",20181121003000,23.1,63,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.656,-55.438,292.0,"INT382",20181121004000,23.4,61,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.656,-55.438,292.0,"INT382",20181121005000,23.8,61,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.897,-59.295,55.0,"INT383",20181121000000,25.3,67,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.897,-59.295,55.0,"INT383",20181121001000,24.4,72,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.897,-59.295,55.0,"INT383",20181121002000,23.7,76,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.897,-59.295,55.0,"INT383",20181121003000,24.0,74,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.897,-59.295,55.0,"INT383",20181121004000,24.2,73,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.897,-59.295,55.0,"INT383",20181121005000,23.4,79,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.427,-55.89,120.0,"INT386",20181121000000,23.6,80,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.427,-55.89,120.0,"INT386",20181121001000,23.3,77,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.427,-55.89,120.0,"INT386",20181121002000,22.4,63,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.427,-55.89,120.0,"INT386",20181121003000,22.1,55,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.427,-55.89,120.0,"INT386",20181121004000,21.9,52,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.427,-55.89,120.0,"INT386",20181121005000,21.7,48,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.054,-58.712,70.0,"INT387",20181121000000,24.5,78,NaN,1.7,90,1004.5,0.0,NaN,NaN,NaN
-27.054,-58.712,70.0,"INT387",20181121001000,24.1,82,NaN,1.1,0,1004.5,0.0,NaN,NaN,NaN
-27.054,-58.712,70.0,"INT387",20181121002000,24.1,82,NaN,2.5,90,1004.5,0.0,NaN,NaN,NaN
-27.054,-58.712,70.0,"INT387",20181121003000,24.0,83,NaN,2.4,90,1004.6,0.0,NaN,NaN,NaN
-27.054,-58.712,70.0,"INT387",20181121004000,23.8,85,NaN,2.7,90,1004.6,0.0,NaN,NaN,NaN
-27.054,-58.712,70.0,"INT387",20181121005000,23.5,88,NaN,2.7,90,1004.6,0.0,NaN,NaN,NaN
-27.614,-66.333,983.0,"INT393",20181121000000,29.3,27,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.614,-66.333,983.0,"INT393",20181121001000,29.2,27,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.614,-66.333,983.0,"INT393",20181121002000,28.3,29,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.614,-66.333,983.0,"INT393",20181121003000,27.6,31,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.614,-66.333,983.0,"INT393",20181121004000,26.5,32,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.614,-66.333,983.0,"INT393",20181121005000,25.6,35,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-23.975,-64.304,680.0,"INT395",20181121000000,22.9,78,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-23.975,-64.304,680.0,"INT395",20181121001000,22.9,78,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-23.975,-64.304,680.0,"INT395",20181121002000,22.9,77,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-23.975,-64.304,680.0,"INT395",20181121003000,23.0,76,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-23.975,-64.304,680.0,"INT395",20181121004000,23.1,77,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-23.975,-64.304,680.0,"INT395",20181121005000,23.2,76,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-25.94,-60.607,121.5,"INT396",20181121000000,25.8,70,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-25.94,-60.607,121.5,"INT396",20181121001000,25.5,72,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-25.94,-60.607,121.5,"INT396",20181121002000,25.2,74,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-25.94,-60.607,121.5,"INT396",20181121003000,25.1,73,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-25.94,-60.607,121.5,"INT396",20181121004000,24.8,73,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-25.94,-60.607,121.5,"INT396",20181121005000,24.5,74,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.816,-61.613,141.1,"INT400",20181121000000,25.1,72,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.816,-61.613,141.1,"INT400",20181121001000,24.8,73,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.816,-61.613,141.1,"INT400",20181121002000,24.7,72,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.816,-61.613,141.1,"INT400",20181121003000,24.5,74,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.816,-61.613,141.1,"INT400",20181121004000,24.5,73,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.816,-61.613,141.1,"INT400",20181121005000,24.5,73,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.278,-53.671,815.0,"INT404",20181121000000,21.1,70,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.278,-53.671,815.0,"INT404",20181121001000,21.1,70,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.278,-53.671,815.0,"INT404",20181121002000,21.0,70,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.278,-53.671,815.0,"INT404",20181121003000,20.9,69,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.278,-53.671,815.0,"INT404",20181121004000,21.1,68,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.278,-53.671,815.0,"INT404",20181121005000,21.0,67,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.574,-54.734,200.0,"INT409",20181121000000,23.3,88,NaN,0.7,0,NaN,0.0,NaN,NaN,NaN
-26.574,-54.734,200.0,"INT409",20181121001000,23.2,87,NaN,0.4,0,NaN,0.0,NaN,NaN,NaN
-26.574,-54.734,200.0,"INT409",20181121002000,23.2,88,NaN,0.4,0,NaN,0.0,NaN,NaN,NaN
-26.574,-54.734,200.0,"INT409",20181121003000,23.0,89,NaN,0.2,0,NaN,0.0,NaN,NaN,NaN
-26.574,-54.734,200.0,"INT409",20181121004000,23.1,86,NaN,0.5,0,NaN,0.0,NaN,NaN,NaN
-26.574,-54.734,200.0,"INT409",20181121005000,23.3,86,NaN,0.8,0,NaN,0.0,NaN,NaN,NaN
-35.479,-60.127,85.0,"INT413",20181121000000,23.8,64,NaN,0.6,0,NaN,0.0,NaN,NaN,NaN
-35.479,-60.127,85.0,"INT413",20181121001000,23.6,65,NaN,1.1,0,NaN,0.0,NaN,NaN,NaN
-35.479,-60.127,85.0,"INT413",20181121002000,23.1,65,NaN,0.9,0,NaN,0.0,NaN,NaN,NaN
-35.479,-60.127,85.0,"INT413",20181121003000,23.0,64,NaN,1.5,0,NaN,0.0,NaN,NaN,NaN
-35.479,-60.127,85.0,"INT413",20181121004000,22.9,62,NaN,1.3,0,NaN,0.0,NaN,NaN,NaN
-35.479,-60.127,85.0,"INT413",20181121005000,22.9,61,NaN,1.8,270,NaN,0.0,NaN,NaN,NaN
-30.039,-59.533,52.9,"INT417",20181121000000,19.9,100,NaN,0.0,0,1006.5,0.0,NaN,NaN,NaN
-30.039,-59.533,52.9,"INT417",20181121001000,20.6,99,NaN,0.0,0,1006.6,0.0,NaN,NaN,NaN
-30.039,-59.533,52.9,"INT417",20181121002000,21.5,96,NaN,0.5,0,1006.6,0.0,NaN,NaN,NaN
-30.039,-59.533,52.9,"INT417",20181121003000,21.9,95,NaN,2.4,90,1006.5,0.0,NaN,NaN,NaN
-30.039,-59.533,52.9,"INT417",20181121004000,22.2,92,NaN,2.8,90,1006.8,0.0,NaN,NaN,NaN
-30.039,-59.533,52.9,"INT417",20181121005000,22.1,90,NaN,2.5,90,1006.9,0.0,NaN,NaN,NaN
-27.215,-61.17,103.0,"INT419",20181121001000,24.8,69,NaN,0.0,45,999.1,0.0,NaN,NaN,NaN
-33.665,-65.408,515.0,"INT420",20181121000000,25.2,52,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-33.665,-65.408,515.0,"INT420",20181121001000,25.1,53,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-33.665,-65.408,515.0,"INT420",20181121002000,24.0,58,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-33.665,-65.408,515.0,"INT420",20181121003000,23.8,58,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-33.665,-65.408,515.0,"INT420",20181121004000,24.0,57,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-33.665,-65.408,515.0,"INT420",20181121005000,23.9,58,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.65,-58.77,78.6,"INT421",20181121000000,22.5,87,NaN,2.7,90,1004.0,0.0,NaN,NaN,NaN
-27.65,-58.77,78.6,"INT421",20181121001000,22.4,88,NaN,2.9,90,1003.9,0.0,NaN,NaN,NaN
-27.65,-58.77,78.6,"INT421",20181121002000,22.2,89,NaN,2.6,90,1003.8,0.0,NaN,NaN,NaN
-27.65,-58.77,78.6,"INT421",20181121003000,21.8,93,NaN,1.6,90,1003.7,0.0,NaN,NaN,NaN
-27.65,-58.77,78.6,"INT421",20181121004000,21.4,95,NaN,1.2,0,1003.8,0.0,NaN,NaN,NaN
-27.65,-58.77,78.6,"INT421",20181121005000,21.2,97,NaN,0.8,0,1003.8,0.0,NaN,NaN,NaN
-27.75,-57.616,74.0,"INT427",20181121000000,23.0,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.75,-57.616,74.0,"INT427",20181121001000,22.8,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.75,-57.616,74.0,"INT427",20181121002000,22.8,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.75,-57.616,74.0,"INT427",20181121003000,22.3,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.75,-57.616,74.0,"INT427",20181121004000,22.0,97,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.75,-57.616,74.0,"INT427",20181121005000,22.1,100,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-27.552,-56.555,92.0,"INT428",20181121000000,22.3,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.552,-56.555,92.0,"INT428",20181121001000,22.3,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.552,-56.555,92.0,"INT428",20181121002000,22.1,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.552,-56.555,92.0,"INT428",20181121003000,23.1,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.552,-56.555,92.0,"INT428",20181121004000,23.6,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.552,-56.555,92.0,"INT428",20181121005000,23.8,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-34.668,-68.391,692.0,"INT432",20181121000000,23.8,41,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.668,-68.391,692.0,"INT432",20181121001000,23.2,45,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.668,-68.391,692.0,"INT432",20181121002000,22.4,47,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.668,-68.391,692.0,"INT432",20181121003000,21.7,53,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.668,-68.391,692.0,"INT432",20181121004000,21.4,51,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.668,-68.391,692.0,"INT432",20181121005000,21.3,52,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.786,-68.019,550.0,"INT433",20181121000000,25.9,33,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.786,-68.019,550.0,"INT433",20181121001000,25.3,34,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.786,-68.019,550.0,"INT433",20181121002000,25.7,33,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.786,-68.019,550.0,"INT433",20181121003000,25.8,32,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.786,-68.019,550.0,"INT433",20181121004000,25.1,34,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-34.786,-68.019,550.0,"INT433",20181121005000,24.9,36,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-29.872,-58.112,80.0,"INT436",20181121000000,19.7,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-29.872,-58.112,80.0,"INT436",20181121001000,19.4,97,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-29.872,-58.112,80.0,"INT436",20181121002000,19.5,97,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-29.872,-58.112,80.0,"INT436",20181121003000,19.1,99,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-29.872,-58.112,80.0,"INT436",20181121004000,18.9,99,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-29.872,-58.112,80.0,"INT436",20181121005000,18.8,99,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-29.196,-58.044,99.0,"INT440",20181121000000,21.5,78,NaN,2.2,90,1002.0,0.0,NaN,NaN,NaN
-29.196,-58.044,99.0,"INT440",20181121001000,21.7,78,NaN,2.4,90,1002.1,0.0,NaN,NaN,NaN
-29.196,-58.044,99.0,"INT440",20181121002000,21.7,75,NaN,2.1,90,1002.3,0.0,NaN,NaN,NaN
-29.196,-58.044,99.0,"INT440",20181121003000,21.3,79,NaN,2.4,90,1002.3,0.0,NaN,NaN,NaN
-29.196,-58.044,99.0,"INT440",20181121004000,20.5,81,NaN,1.7,90,1002.4,0.0,NaN,NaN,NaN
-29.196,-58.044,99.0,"INT440",20181121005000,20.1,84,NaN,0.8,0,1002.5,0.0,NaN,NaN,NaN
-26.933,-59.8,75.0,"INT445",20181121000000,21.7,95,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.933,-59.8,75.0,"INT445",20181121001000,21.4,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.933,-59.8,75.0,"INT445",20181121002000,21.3,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.933,-59.8,75.0,"INT445",20181121003000,21.1,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
-26.933,-59.8,75.0,"INT445",20181121004000,21.0,96,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN
